50.5,48.19,4359100,0.87,0.0175,0
50.13,48.88,4772700,-1.06,-0.0210,0
49.13,47.44,4512500,-1.19,-0.0241,0
48.38,46.75,3786900,-1,-0.0207,0
47,46.25,3880900,-1,-0.0212,0
47.56,45.94,4607300,0,0.0000,1
48.81,46.13,7203600,2.25,0.0486,0
49.19,47.31,3421900,0,0.0000,0
48,46.75,3005000,-1.44,-0.0297,1
48.5,47.63,3010200,1.44,0.0306,1
51.25,49.94,11194700,2,0.0412,1
53,50.5,10531600,2.31,0.0457,1
53.81,53,7965200,0.75,0.0142,0
53,51.5,3754200,-1.31,-0.0245,0
52.75,51,4033000,-0.5,-0.0096,0
50.75,48.63,8243000,-2.81,-0.0543,0
49.19,48,4226700,-0.69,-0.0141,1
49.88,48.19,4054500,1.19,0.0247,1
50.31,49.06,5030600,0.62,0.0125,1
50.69,49.44,4862800,0.63,0.0126,0
50.19,49.69,3607800,-0.69,-0.0136,1
53.06,50.19,5396300,2.69,0.0538,0
52.94,52,3869200,0,0.0000,1
55,53.25,6190200,1.87,0.0355,0
55,53.06,3728800,-0.68,-0.0125,0
53.88,52.75,2770800,-0.5,-0.0093,0
54.63,53.06,3000800,-0.13,-0.0024,0
53.25,52.13,3163800,-0.69,-0.0130,0
52.88,51.75,2423600,-0.56,-0.0107,0
51.94,51.06,3307200,-0.19,-0.0037,1
53.25,51.88,3434100,1.19,0.0230,0
53,51.88,3894800,-0.19,-0.0036,0
53.38,52.13,2484700,-0.5,-0.0095,1
53.44,52.25,2062000,0.32,0.0061,1
54,52.81,2814800,0.75,0.0143,0
54.13,52.38,5084500,-0.38,-0.0071,1
56.13,53.81,10339700,2.88,0.0543,0
56.19,55.13,7168100,-0.38,-0.0068,0
54.88,54,3497700,-1.06,-0.0191,0
53.63,52.69,3476100,-1.5,-0.0276,1
54.31,53,4390500,0.56,0.0106,1
56.5,53,5833600,2.63,0.0492,1
58.31,55.63,7674700,1.75,0.0312,1
59.25,57.5,4950300,1.12,0.0194,0
58.88,57.5,5217500,-1.12,-0.0190,1
60.88,58.38,9497000,2.17,0.0375,0
60.19,58.75,6372500,-0.99,-0.0165,0
58.81,56.25,9562200,-1.62,-0.0274,1
58.5,57.81,3855600,0.75,0.0131,1
59.19,58.25,3480300,0.56,0.0096,1
58.94,57.81,2520900,0.19,0.0032,0
59.25,58.38,2522500,-0.19,-0.0032,0
58.69,57.25,3225600,-1.19,-0.0203,0
57.5,55.81,4071100,-1.37,-0.0238,0
56.5,55.25,3580800,-0.06,-0.0011,1
58.13,56.44,4228300,1.81,0.0322,0
58.44,57,2326300,-0.31,-0.0054,0
57.63,56.56,3502300,-0.29,-0.0050,1
58.75,56.63,3801900,0.85,0.0148,1
60.63,58.75,8222000,2.31,0.0397,0
60.69,59.88,4614400,0,0.0000,1
61.25,60.36,4070900,0.36,0.0060,0
60,59.06,3406400,-1.61,-0.0265,0
59.31,58.81,2333400,0,0.0000,0
60,58.63,5081900,-0.44,-0.0074,1
61.19,59.69,4563400,1.63,0.0277,1
63,60.06,6814800,2.25,0.0372,0
62.38,61.25,4013300,-1.38,-0.0220,1
64,61.31,4661100,1.69,0.0276,0
63.06,62.25,3331900,-0.06,-0.0010,1
63.75,62.06,3330500,0.06,0.0010,0
62.63,61.13,3005200,-0.87,-0.0138,0
61.75,61.13,2132800,-0.75,-0.0121,0
62.38,60.5,3072300,-0.44,-0.0072,0
60.44,59.69,3559100,-1.13,-0.0185,1
61.75,60.06,3111600,1.19,0.0199,1
62.75,61,3084200,1.25,0.0205,1
63.25,62.25,2667300,0.81,0.0130,0
62.56,61.63,2202000,-1.06,-0.0168,0
61.38,59.5,5867200,-1.31,-0.0211,0
60.63,59.56,2920900,-1,-0.0165,1
60.31,59.5,2641400,0.62,0.0104,0
59.94,59.13,2871700,-0.5,-0.0083,0
59.94,58,2122700,-1.81,-0.0303,1
59.19,57.94,3505800,0.8,0.0138,0
59,57.88,2315000,-0.86,-0.0146,0
57.44,55,6951600,-1.94,-0.0335,1
57.75,56.69,6314500,1,0.0179,0
56.88,56.06,2971400,-0.69,-0.0121,0
56,53.81,4700000,-2.06,-0.0366,0
54.19,51.5,8063000,-1.61,-0.0297,1
54.5,53.38,5030200,1.61,0.0306,1
57.06,53.5,5612300,2.06,0.0380,0
54.94,54.06,4930900,-2,-0.0355,0
54.56,53.25,3734200,-0.31,-0.0057,1
55.19,53.81,2630600,0.56,0.0104,0
54.69,52.31,3924700,-1.56,-0.0286,1
53.88,52.19,4126300,0.5,0.0094,0
53.69,52.06,3495000,-1,-0.0187,0
51.88,49.94,5591300,-1.5,-0.0286,0
52.13,50.5,6190800,-0.19,-0.0037,1
53.5,50.75,4385500,2.32,0.0457,0
53.5,52.06,3818100,-0.25,-0.0047,0
52.69,49.44,7348000,-2.63,-0.0497,0
50.81,49.19,5125600,-0.69,-0.0137,1
52.94,50.88,8177000,3.32,0.0670,1
54.25,52.63,4045300,0.68,0.0129,1
55.13,53.25,5137300,1.38,0.0258,1
55.88,54,5211400,0.69,0.0126,0
55.63,54.13,4180300,-0.19,-0.0034,0
56.63,55,5982000,-0.31,-0.0056,1
57,55.25,4762500,1.87,0.0339,0
57.38,56.13,3690600,-0.69,-0.0121,1
57.25,56,4144800,0.94,0.0167,1
59.38,57.31,5302800,1.88,0.0328,0
59.19,57.75,4813600,-0.69,-0.0117,0
58.81,57.81,2040200,-0.63,-0.0108,1
59.31,57.06,3140500,0.38,0.0066,1
59.56,57.75,3953100,0.37,0.0064,0
58.75,56.38,4280000,-1.31,-0.0224,0
57.69,56.38,3659700,-0.06,-0.0010,1
59.25,57,3531400,1.44,0.0252,0
58.94,57,3037700,-0.69,-0.0118,1
58.88,56.81,3675200,0.25,0.0043,0
57.44,56.13,2903800,-1.06,-0.0182,0
55.75,53.75,7331900,-2.32,-0.0406,1
55.94,53.88,3543900,0.5,0.0091,1
56.19,54.44,3171600,0.82,0.0148,1
58.44,55.63,4678000,1.81,0.0322,1
59.31,56.44,4678600,0.75,0.0129,1
59.31,57.63,3781700,0.25,0.0043,1
60.5,58.88,5265300,0.94,0.0159,1
60.94,58.69,4917800,0.5,0.0084,1
61.44,60.31,4147000,0.5,0.0083,0
61.44,60.06,4556600,-0.13,-0.0021,0
60.5,59.13,3036600,-1.44,-0.0237,1
61,58.81,2784200,1.19,0.0201,0
60.88,59.81,2122500,-0.44,-0.0073,1
60.63,59.06,2526400,0.13,0.0022,1
62.69,59.88,5931700,2.12,0.0352,0
63.06,61.88,5162700,-0.43,-0.0069,0
61.63,60.38,4092300,-0.82,-0.0133,0
61.31,59.63,3712700,-0.5,-0.0082,1
61.5,60.25,3755200,0.75,0.0124,1
62.31,61.06,3805800,0.63,0.0103,0
62.81,61.13,6050800,-0.5,-0.0081,0
58.88,55.94,9660300,-4.88,-0.0794,0
57.5,55.25,7002300,-1.31,-0.0232,1
60.31,58.25,6703000,4.31,0.0780,0
59.5,58.63,1953900,-0.56,-0.0094,1
60.06,58.06,3243100,0.56,0.0095,1
60.75,59.88,2913900,0.88,0.0148,1
62.5,59.75,4849400,1.69,0.0280,1
62.63,61.44,6412800,0.5,0.0080,0
62.38,61.31,4100900,-0.44,-0.0070,1
63.38,61.88,4289500,0.56,0.0090,0
62.81,60.69,4635300,-1.31,-0.0209,0
61.81,60.38,3880900,-0.56,-0.0091,1
63.06,60.56,3951900,1.5,0.0246,0
61.98,60.63,4150600,-1.5,-0.0240,0
60.19,58.19,5794100,-2.57,-0.0422,0
58.69,57.63,4006400,-0.31,-0.0053,0
58.31,57.25,3707700,-0.19,-0.0033,0
57.44,55.75,5025900,-0.81,-0.0140,0
56.69,53.5,13770300,-3.5,-0.0614,1
55.56,53.63,5153600,1.38,0.0258,1
57.94,54.69,5846400,1.87,0.0341,0
58,55.56,6673300,-0.5,-0.0088,1
59.63,56.13,5968400,3.13,0.0556,0
59,57.5,3742800,-0.5,-0.0084,1
60,58.63,2837800,1.12,0.0190,1
61.38,60,3858600,0.56,0.0093,1
61.94,60.56,2760600,0.5,0.0083,0
61.13,60.19,2488100,-0.12,-0.0020,0
61.94,60.25,5304700,-0.13,-0.0021,0
62.19,59.06,6237500,-1.56,-0.0257,0
58.88,56.75,7388300,-1.69,-0.0285,1
58.75,57.5,3980200,0.13,0.0023,1
59.69,57.81,4767200,0.94,0.0163,1
59.94,57.63,4262700,0.75,0.0128,0
59.25,57.88,3982500,-0.25,-0.0042,0
58.88,57.13,3457000,-1.75,-0.0296,0
57.44,56.25,3609400,-0.75,-0.0131,1
57.31,56.19,3582800,0.37,0.0065,1
58.69,57.06,3829200,0.94,0.0165,0
58.69,56.94,3511300,-0.81,-0.0140,0
57.13,55.31,4913300,-1.32,-0.0231,0
56.06,55.19,3441400,-0.12,-0.0022,1
57.19,55.44,3856100,1.19,0.0214,1
58.06,56.13,4597300,1.18,0.0207,1
59,57.81,3745300,0.57,0.0098,0
59.19,57.5,3201400,-0.69,-0.0118,0
57.7,56.53,2561500,-0.82,-0.0142,1
58.27,57.26,2753800,0.79,0.0138,1
58.2,56.57,4307000,0.09,0.0016,0
57.5,56.61,3360400,-0.56,-0.0097,1
57.98,57.19,3029700,0.3,0.0052,1
59.61,57.62,4591800,1.46,0.0253,1
59.77,58.34,3128500,0.22,0.0037,1
60.54,59.27,4807800,0.58,0.0098,1
60.99,59.56,3327300,0.61,0.0102,0
60.94,59.95,2228200,-0.47,-0.0078,1
60.87,59.5,3383000,0.68,0.0113,0
60.08,59.45,3330300,-0.86,-0.0141,0
59.85,59.13,2839000,-0.46,-0.0077,0
58.95,56.99,5710600,-1.13,-0.0190,1
59.48,58.41,3817800,0.99,0.0170,0
60.98,58.4,7886000,-0.89,-0.0150,0
56.3,54.12,9644500,-3.55,-0.0607,0
54.92,51.41,9478900,-1.93,-0.0351,0
52.8,51.51,4534600,-0.99,-0.0187,1
52.58,51.45,4707800,0.47,0.0090,0
52.83,51.54,3684800,-0.47,-0.0090,1
53.15,51.91,5594800,1.03,0.0198,0
53.9,52.35,4862500,-0.33,-0.0062,0
53.05,52.01,4557900,-0.15,-0.0028,0
51.3,49.53,7224800,-2.35,-0.0447,0
50.2,49.39,4637300,-0.4,-0.0080,1
50.8,49.8,5162900,0.63,0.0127,1
51.47,50.22,4887300,0.97,0.0192,1
51.88,50.97,3931700,0.1,0.0019,0
51.3,50.03,3992400,-1.4,-0.0272,0
49.01,48.3,5180600,-1.35,-0.0269,0
48.31,46.26,7072900,-1.08,-0.0222,0
47.75,46.2,4721400,-0.02,-0.0004,1
49.74,47.11,9247000,1,0.0210,0
49.1,48.04,3719800,-0.25,-0.0051,0
48.78,47.05,4420600,-0.97,-0.0200,0
48,45.25,9211500,-2.18,-0.0460,1
46.2,44.49,7344400,0.47,0.0104,0
45.5,44,7836400,-0.22,-0.0048,0
46.1,44.5,5613800,-0.6,-0.0132,1
46.94,44.57,6733000,1.71,0.0381,0
47.25,44.85,7088000,-0.66,-0.0142,0
45.2,43.76,7646900,-1.43,-0.0311,1
45.5,44.4,5139800,0.64,0.0144,1
46.92,44.86,5212400,0.69,0.0153,0
45.7,44.18,4672700,-1.19,-0.0260,1
46.05,44.17,4399300,0.59,0.0132,1
46.6,44.62,4621100,0.05,0.0011,0
45.35,43.85,3953900,-0.3,-0.0066,0
45.59,43.9,4115800,-1.1,-0.0244,0
44.3,43.21,5948200,-0.25,-0.0057,1
44.75,42.37,6874200,0.48,0.0110,1
44.9,42.65,5214600,0.44,0.0100,1
45.5,44.15,4143500,0.84,0.0188,1
45.7,44.81,4407900,0.29,0.0064,1
47.08,45.71,7383700,1.05,0.0230,1
47.77,46.04,5418200,0.75,0.0160,0
47.25,46.28,4583600,-0.5,-0.0105,1
47.9,47.03,3330500,0.45,0.0096,0
48.45,47.17,4343400,-0.06,-0.0013,1
48.4,47.4,3247700,0.81,0.0171,0
47.98,46.9,4296400,-1.3,-0.0270,1
47.5,46,3480900,0.1,0.0021,0
46.75,45.85,3837000,-0.81,-0.0172,1
48.2,46.13,4229000,1.44,0.0312,0
47.9,47.15,3834800,-0.06,-0.0013,0
47.56,46.4,4295800,-0.82,-0.0172,1
46.97,45.82,4409500,0.08,0.0017,0
46.9,46.41,3507300,-0.01,-0.0002,0
46.7,46.01,3437800,-0.25,-0.0053,0
46.57,45.4,5019000,-0.81,-0.0174,0
46.25,45.52,3658600,-0.15,-0.0033,0
45.9,44.6,4818200,-0.32,-0.0070,1
46.11,45.35,3792800,0.72,0.0159,0
46.11,45.21,3468200,-0.11,-0.0024,1
48.41,45.53,5679500,2.33,0.0508,0
48.7,47.65,4787400,-0.1,-0.0021,0
48.3,47.7,3363000,-0.03,-0.0006,1
48.35,47.31,3998300,0.19,0.0040,0
48.15,47.55,2964300,-0.49,-0.0101,1
48.7,47.3,4262900,0.9,0.0188,1
49.35,48.5,3347000,0.39,0.0080,0
49.1,47.89,2003500,-0.92,-0.0187,1
48.79,48.15,2265900,0.17,0.0035,0
48.65,47.77,2610200,-0.46,-0.0095,0
47.54,46.95,3611700,-0.48,-0.0100,1
47.9,47,3486300,0.41,0.0086,0
47.6,46.9,2242400,-0.24,-0.0050,1
47.67,46.48,3420700,0.05,0.0011,0
47.49,46.36,3547700,-0.87,-0.0183,0
47.19,45.86,3392700,-0.63,-0.0135,0
46.23,45.65,2212500,-0.12,-0.0026,0
46.12,45.51,1738100,-0.07,-0.0015,0
46.13,45.51,2449700,-0.02,-0.0004,0
45.9,45.4,2787800,-0.06,-0.0013,0
45.69,44.84,3510800,-0.83,-0.0181,0
45.19,44.11,6874900,-0.76,-0.0169,0
44.45,43.47,3177200,-0.49,-0.0111,0
44.09,43.54,2720500,-0.02,-0.0005,1
44.24,43.45,4150900,0.18,0.0041,0
44.48,43.55,5149400,-0.34,-0.0077,0
43.71,42.59,4605600,-0.74,-0.0170,1
44.2,43.26,7345300,0.74,0.0173,1
44.3,43.03,10223300,0.36,0.0083,1
44.35,43.75,6326900,0.23,0.0052,1
45.41,44.22,7807500,1.17,0.0265,0
45.66,44.86,6573400,-0.35,-0.0077,1
46.05,44.67,3657400,0.6,0.0133,1
45.99,45.61,1948100,0.34,0.0075,0
45.88,45.02,2757500,-0.7,-0.0152,0
45.49,44.57,2510100,-0.64,-0.0141,1
45.68,44.56,2276000,0.62,0.0139,0
45.29,44.45,4719600,-0.55,-0.0122,1
45.75,44.29,3617100,0.84,0.0188,0
45.5,44.9,3475400,-0.02,-0.0004,1
46.14,45.11,3236400,0.52,0.0114,1
46.98,46.05,4201200,0.97,0.0211,1
47.2,45.91,3766000,0.15,0.0032,0
46.95,45.61,4094400,-0.91,-0.0193,1
46.89,45.8,2519200,0.48,0.0104,0
46.77,45.79,3543000,-0.59,-0.0126,0
46.05,44.24,5191000,-1.63,-0.0354,0
44.6,43.65,4984200,-0.28,-0.0063,1
45.03,44.01,3643700,0.78,0.0176,1
45.01,44.4,3466600,0.02,0.0004,0
45.09,44.2,2362000,-0.21,-0.0047,0
44.79,44.01,2903400,-0.53,-0.0118,1
44.74,43.8,4347500,0.34,0.0077,0
44.75,43.76,3963000,-0.52,-0.0117,0
44.44,43.5,5289400,-0.17,-0.0039,1
44.78,44.1,5845400,0.79,0.0180,0
44.98,44.3,3798200,-0.09,-0.0020,1
44.88,44.41,4294000,0.27,0.0061,1
45.83,44.56,6600600,0.62,0.0138,1
45.7,45,4895200,0.11,0.0024,1
45.98,44.45,3896900,0.06,0.0013,1
45.95,45.35,2587100,0.13,0.0028,1
46.1,45.7,3364100,0.24,0.0052,1
47.7,46.15,7930200,1.54,0.0334,1
47.76,46.92,4800800,0.13,0.0027,0
47.89,47.01,3191800,-0.17,-0.0036,1
48.54,47.71,4013700,1,0.0210,0
48.78,48.06,4082300,-0.23,-0.0047,0
48.35,47.81,3957800,-0.06,-0.0012,1
49.6,48.21,4654800,1.2,0.0249,0
49.85,48.81,4162700,-0.24,-0.0049,0
49.23,48.4,4010200,-0.7,-0.0142,0
48.51,47.6,3164900,-0.64,-0.0132,0
48.1,47.31,2736100,-0.17,-0.0036,1
49.75,48.06,6564300,1.09,0.0229,0
49.08,48.3,3835400,-0.12,-0.0025,1
50.39,48.46,7095200,0.83,0.0171,1
50.7,48.8,6899200,0.95,0.0192,0
50.36,49.43,5193100,-0.94,-0.0186,1
49.98,49.15,6066500,0.22,0.0044,1
50.18,49.5,6866300,0.22,0.0044,1
50.2,48.71,10128300,0.25,0.0050,0
50.31,48.95,5556000,-0.73,-0.0145,1
49.94,48.33,7208000,0.03,0.0006,0
49.41,48.3,8299300,-1.15,-0.0232,0
47.83,45.25,11527100,-1.55,-0.0321,1
48.7,46.81,6804200,1.23,0.0263,0
49.26,47.81,8893600,-0.03,-0.0006,0
48,46.76,5796900,-1.11,-0.0231,1
47.07,46.5,5542400,0.06,0.0013,0
47.25,46.71,5777000,-0.1,-0.0021,0
46.73,45.85,6196700,-0.76,-0.0162,1
46.47,45.51,4707100,0.08,0.0017,0
46,45.36,5552900,-0.37,-0.0080,0
45.28,44.82,6138700,-0.64,-0.0140,1
45.9,44.29,5252400,0.34,0.0075,1
46.49,45.36,3459500,0.65,0.0143,1
46.24,45.48,2969900,0.03,0.0007,0
46.35,45.71,4150900,-0.03,-0.0006,0
46.5,45.6,4782700,-0.1,-0.0022,0
45.34,44.01,8320000,-1.25,-0.0271,0
44.8,44.05,4857700,-0.3,-0.0067,1
44.8,44.3,4810000,0.04,0.0009,0
44.89,44.25,5304100,-0.26,-0.0058,1
46.2,44.35,7582600,1.84,0.0416,1
48.88,47.01,11836000,2.47,0.0536,1
48.99,47.75,6065400,0.39,0.0080,0
48.98,48.3,4438800,-0.11,-0.0022,0
48.99,48.54,3389600,-0.1,-0.0020,1
49.49,48.25,3719200,0.67,0.0137,0
49.49,48.88,3237800,-0.3,-0.0061,0
49.15,48.5,2885500,-0.53,-0.0108,0
48.8,47.57,3868600,-0.45,-0.0093,0
48.31,47.74,3195500,-0.28,-0.0058,1
48.68,47.36,3621400,0.71,0.0148,1
48.95,47.9,2852500,0.29,0.0060,1
49.6,48.3,3862900,0.42,0.0086,1
49.85,48.86,3166500,0.55,0.0112,0
49.9,49.11,2799800,-0.45,-0.0090,0
49.6,48.8,3696400,-0.33,-0.0067,1
49.35,48.55,2594400,0.15,0.0031,1
49.5,48.73,2053100,0.1,0.0020,1
49.72,49.14,2799800,0.33,0.0067,1
50.07,49.6,4335200,0.35,0.0070,0
50.45,49.75,5026600,0,0.0000,0
50.43,49.78,4267300,-0.07,-0.0014,0
50.2,49.11,3402100,-0.46,-0.0092,0
49.25,48.7,3882100,-0.47,-0.0095,0
49,48.53,2284300,-0.24,-0.0049,1
49.15,48.51,1085800,0.39,0.0080,0
49.09,48.1,4028700,-0.84,-0.0171,0
48.38,47.51,3631200,-0.32,-0.0066,0
47.38,46.57,4537900,-1.24,-0.0258,1
47.28,46.46,3573200,0.33,0.0071,0
47.25,46.76,3487600,-0.12,-0.0025,0
46.75,46.11,4212900,-0.43,-0.0092,1
47.05,46.29,3928800,0.02,0.0004,1
47.4,46.96,6057900,0.57,0.0122,0
46.89,46.16,3512900,-0.69,-0.0146,1
46.9,46.1,3326900,0.17,0.0037,0
46.87,45.51,3715700,-0.97,-0.0208,1
46.21,45.55,3666300,0.02,0.0004,1
46.13,45.45,4200000,0.33,0.0072,1
46.5,45.76,5488900,0.25,0.0054,1
46.72,46.08,3393300,0.02,0.0004,0
46.65,45.8,4370700,-0.1,-0.0022,1
46.55,45.88,4921400,0.35,0.0076,1
47.95,46.25,7533200,0.99,0.0213,1
48.1,47.24,4886200,0.27,0.0057,1
48.78,47.77,8437500,1.02,0.0214,0
48.8,48.11,2588700,-0.41,-0.0084,1
48.78,47.8,2401500,0.15,0.0031,0
47.94,47.47,3965800,-0.58,-0.0120,0
47.44,46.99,4355200,-0.77,-0.0161,0
47.7,46.95,3467000,-0.02,-0.0004,1
47.64,46.26,4424000,0.32,0.0068,0
47.65,46.5,5394900,-0.62,-0.0131,0
46.64,46.02,5072800,-0.42,-0.0090,0
47,44.8,8571400,-1.21,-0.0261,0
45.47,44.63,6146400,-0.57,-0.0126,0
45.09,44.47,6000300,-0.09,-0.0020,1
44.95,44.49,4611400,0.22,0.0049,1
45.6,44.67,5645300,0.52,0.0116,0
45.17,44.3,8057600,-0.8,-0.0177,0
44.81,44.04,6007900,-0.15,-0.0034,0
44.8,43.93,5250500,-0.2,-0.0045,1
45.2,44.31,4919000,0.9,0.0204,1
45.45,45.01,4910400,0.39,0.0087,0
45.45,45.01,4910400,0,0.0000,1
45.94,45.2,4721200,0.46,0.0101,0
45.76,44,6566300,-1.12,-0.0244,0
45.1,43.77,6577000,-0.56,-0.0125,1
45.39,44.02,4214900,0.93,0.0210,1
45.25,44.51,4672600,0.06,0.0013,0
45.15,44,7989800,-1.21,-0.0268,0
44.29,43.61,5992500,-0.15,-0.0034,0
44.2,43.5,9043800,-0.1,-0.0023,1
44.7,43.7,7300600,0.93,0.0213,0
44.99,44.36,4903000,0,0.0000,1
46.09,44.6,7612600,1.07,0.0239,1
46.52,45.21,7513800,0.75,0.0164,0
46.41,45.75,4301900,-0.62,-0.0133,0
45.87,45.03,3331900,-0.03,-0.0007,1
46.24,45.3,4515400,0.29,0.0063,0
46.13,45.5,3028500,-0.03,-0.0007,1
46.38,45.51,3984200,0.27,0.0059,1
47,46,4048900,0.61,0.0132,0
47.05,46.65,6216300,-0.04,-0.0009,0
47.05,46.65,6224700,0,0.0000,0
46.87,46.04,3216300,-0.66,-0.0141,1
47,45.42,3956000,0.59,0.0127,0
47.23,45.88,4688100,-0.88,-0.0188,1
47.5,45.9,6210200,1.3,0.0283,1
47.68,47,4240100,0.07,0.0015,0
47.65,46.61,4226500,-0.38,-0.0080,1
47.98,46.8,4076600,0.49,0.0104,0
48,47.35,4253100,-0.09,-0.0019,1
48.45,46.96,4554000,1.02,0.0215,0
48.4,47.2,4623300,-0.64,-0.0132,0
47.92,47.25,4350000,-0.17,-0.0036,0
48,47.12,3914600,-0.06,-0.0013,0
47.19,46.35,5753500,-0.59,-0.0124,1
48.17,47.4,3969900,0.9,0.0192,0
48.1,47.4,3034400,-0.27,-0.0056,1
48.1,47.01,3439400,0.51,0.0107,0
48.1,47.6,3494800,-0.14,-0.0029,0
48.34,47.78,4051100,-0.06,-0.0013,1
49.05,48.21,7353600,0.75,0.0157,1
49.12,48.18,4138100,0.03,0.0006,1
49.43,48.85,4191200,0.53,0.0109,1
49.77,49.12,3656000,0.21,0.0043,1
50.77,49.87,7536600,0.99,0.0200,1
51.48,50.25,6645500,0.85,0.0169,1
52.09,51.35,7555500,0.5,0.0098,1
52.68,51.74,8289500,0.85,0.0164,0
52.34,51.85,9657600,-0.31,-0.0059,0
52.45,51.94,5095200,-0.03,-0.0006,0
52.45,51.94,5095200,0,0.0000,1
52.35,51.56,3979500,0.04,0.0008,0
52.29,51.7,4298900,-0.02,-0.0004,0
52.16,51.5,4201500,-0.54,-0.0103,1
52.41,51.56,4730800,0.28,0.0054,1
52.28,51.61,2862400,0.16,0.0031,1
53.1,51.54,5147600,0.82,0.0157,1
53.55,52.75,4475800,0.35,0.0066,1
54.45,53.02,4162700,0.87,0.0163,0
54.12,53.02,4425400,-1.08,-0.0199,1
53.5,52.49,3539300,0.22,0.0041,0
53.01,52.21,4367000,-0.97,-0.0182,1
53.9,51.8,6359100,1.49,0.0284,1
54.06,53.26,4127400,0.04,0.0007,0
54.2,53.21,3718500,-0.21,-0.0039,1
54.98,53.6,4620600,1.2,0.0223,1
55.85,54.77,5599500,0.39,0.0071,0
55.15,54.26,3812300,-0.78,-0.0141,1
55.06,54.5,4708500,0.46,0.0084,0
55,54.15,4495600,0,0.0000,0
55.09,54.45,3126200,-0.53,-0.0096,1
55.08,54.07,4079500,0.19,0.0035,1
56.04,54.73,6523800,0.87,0.0159,1
57.91,55.7,8079200,2.11,0.0380,1
57.79,57.09,6525500,0.02,0.0003,0
57.17,56.25,4510300,-0.78,-0.0135,0
57.1,56.5,3898200,-0.27,-0.0047,1
56.98,56.25,4483700,0.06,0.0011,0
56.97,55.84,5223000,-0.15,-0.0026,0
56.89,56.41,2702100,0,0.0000,0
56.9,56.2,3395300,-0.14,-0.0025,1
56.9,55.95,3151000,0.53,0.0094,0
56.9,56.33,3561000,-0.24,-0.0042,1
56.83,56.2,3637000,0.04,0.0007,1
57.2,56.4,3840400,0.36,0.0064,0
57.25,56.56,3529100,-0.05,-0.0009,0
57,55.9,2710600,-0.8,-0.0140,0
56.35,55.25,4188100,-0.74,-0.0132,1
56.3,55.51,2735000,0.74,0.0133,1
56.69,55.77,2859700,0.49,0.0087,0
57.48,55.76,3464500,-0.49,-0.0086,0
57.48,55.76,3464500,0,0.0000,0
56.15,54.55,3510000,-1.56,-0.0278,0
54.5,53.81,4488100,-0.49,-0.0090,1
54.6,53.8,4828400,0.24,0.0044,1
55.69,54.68,4202200,1.17,0.0215,0
55.4,53.99,3303800,-1.53,-0.0275,0
54,52.95,5418700,-0.03,-0.0006,1
55.45,53.61,4178100,1.4,0.0259,0
55.45,53.96,3641800,-1.25,-0.0226,0
54.45,53.75,3543600,-0.1,-0.0018,0
54.2,53.62,3430900,-0.32,-0.0059,1
54.95,53.73,5683100,0.27,0.0050,1
54.95,53.81,5257800,0.48,0.0089,1
54.99,54.05,3743800,0.02,0.0004,1
54.89,53.7,4531000,0.35,0.0064,1
55.39,54.69,3552800,0.4,0.0073,1
55.44,54.9,3647400,0.05,0.0009,0
56.07,54.81,4885500,-0.22,-0.0040,1
56.35,55.11,5125700,0.64,0.0116,1
56.05,54.91,8869700,0.28,0.0050,1
57.19,55.9,5756900,0.95,0.0170,0
57.14,54.83,5889600,-1.5,-0.0263,1
55.8,54.34,6704600,0.09,0.0016,1
56.45,54.83,5855500,0.55,0.0099,0
57.45,55.78,7145300,-0.09,-0.0016,1
57.1,56.25,5133800,0.35,0.0062,1
57.2,56.15,6042800,0.33,0.0059,0
56.9,56.03,6492300,-0.07,-0.0012,0
56.9,56.03,6492300,0,0.0000,0
56.5,55.56,3349000,-0.14,-0.0025,1
57.5,56.56,5223100,0.81,0.0143,0
57.23,56.12,9044000,-0.84,-0.0147,0
56.95,54.35,7942100,-1.74,-0.0308,0
54.4,52.16,12904100,-1.59,-0.0291,0
53,50.7,8682900,-2.06,-0.0388,1
52.25,49.39,9131500,0.95,0.0186,0
51.7,50.09,6880900,-1.63,-0.0313,0
51.95,49.75,9777600,-0.37,-0.0073,0
50.36,47.28,7990500,-2.07,-0.0414,0
47.2,44.74,10012900,-2.84,-0.0593,1
47.3,44.9,11965600,0.8,0.0177,0
45.98,44.2,11832400,-1.31,-0.0285,1
47.1,43.6,13366100,2.27,0.0509,1
48.25,45.9,7449000,0.71,0.0152,0
48.01,46.85,5272600,-0.11,-0.0023,1
49.6,47.87,6486600,1.98,0.0417,0
49.2,47.61,5407300,-1.28,-0.0259,1
49.99,48.15,7123400,1.79,0.0372,0
50.75,49.45,5564900,-0.01,-0.0002,1
50.84,49.3,4283700,0.17,0.0034,0
50.1,48.1,4973200,-1.74,-0.0347,0
49.75,47.55,5358600,-0.49,-0.0101,1
49.01,47.6,4704200,1.14,0.0238,1
50.82,48.84,4211000,1.81,0.0369,1
51.44,50.29,4251700,0.28,0.0055,0
51.05,50.06,3580900,-0.29,-0.0057,0
51.45,49.96,3688900,-0.55,-0.0108,1
52.1,49.58,4740400,1.69,0.0336,0
52.57,51.01,5244600,-0.54,-0.0104,1
52.7,51.25,4994700,0.78,0.0152,0
52.44,51.27,4883700,-0.49,-0.0094,0
51.95,50.92,4318000,-0.07,-0.0014,1
52.81,51.35,4482600,1.11,0.0215,0
52.99,51.77,3498900,-0.34,-0.0064,1
